# Time Series: Chi-Chi, Taiwan 1999 - TCU068-090
# Time (s),Acceleration (g's)
50.785,0.0037861
50.79,0.00405002
50.795,0.00422048
50.8,0.00446907
50.805,0.00479559
50.81,0.00516791
50.815,0.00546963
50.82,0.00567275
50.825,0.0059007
50.83,0.00613782
50.835,0.00629172
50.84,0.00637898
50.845,0.00643875
50.85,0.00630133
50.855,0.00601644
50.86,0.00569613
50.865,0.00527931
50.87,0.00470032
50.875,0.00402824
50.88,0.00337963
50.885,0.00283872
50.89,0.00230228
50.895,0.00169586
50.9,0.00109196
50.905,5.39952E-4
50.91,-8.74042E-6
50.915,-5.5875E-4
50.92,-0.00101979
50.925,-0.00150419
50.93,-0.00209944
50.935,-0.00271615
50.94,-0.00337234
50.945,-0.00417438
50.95,-0.00501754
50.955,-0.0057266
50.96,-0.00628501
50.965,-0.00674527
50.97,-0.00723354
50.975,-0.00774848
50.98,-0.0081113
50.985,-0.00837291
50.99,-0.00865525
50.995,-0.00896245
51.0,-0.00916796
51.005,-0.00931046
51.01,-0.00941125
51.015,-0.00944536
51.02,-0.00940777
51.025,-0.00929246
51.03,-0.00911595
51.035,-0.00888039
51.04,-0.00857267
51.045,-0.00811937
51.05,-0.00751462
51.055,-0.00688644
51.06,-0.00623613
51.065,-0.00549132
51.07,-0.00489408
51.075,-0.00447679
51.08,-0.00390523
51.085,-0.00321539
51.09,-0.00269486
51.095,-0.00228556
51.1,-0.00181048
51.105,-0.00136228
51.11,-0.00108072
51.115,-8.93623E-4
51.12,-6.11195E-4
51.125,-2.297E-4
51.13,1.29463E-4
51.135,4.59146E-4
51.14,7.87454E-4
51.145,0.00100483
51.15,9.92833E-4
51.155,8.07107E-4
51.16,6.13533E-4
51.165,3.47873E-4
51.17,-1.80953E-4
51.175,-8.33334E-4
51.18,-0.00138792
51.185,-0.00183716
51.19,-0.00245243
51.195,-0.0032565
51.2,-0.00398323
51.205,-0.00448743
51.21,-0.00491374
51.215,-0.00521521
51.22,-0.0053277
51.225,-0.00528352
51.23,-0.00512323
51.235,-0.00486047
51.24,-0.00456664
51.245,-0.00428033
51.25,-0.00389165
51.255,-0.00331287
51.26,-0.00260656
51.265,-0.00188413
51.27,-0.00123185
51.275,-6.02757E-4
51.28,1.41569E-4
51.285,8.99022E-4
51.29,0.00143464
51.295,0.00176319
51.3,0.00210221
51.305,0.00254743
51.31,0.00292918
51.315,0.00314825
51.32,0.00323543
51.325,0.00334625
51.33,0.00351135
51.335,0.00366558
51.34,0.00373789
51.345,0.0037645
51.35,0.00387065
51.355,0.00402564
51.36,0.00418978
51.365,0.00431698
51.37,0.00432514
51.375,0.00425552
51.38,0.00435166
51.385,0.00467393
51.39,0.00500671
51.395,0.00528379
51.4,0.00560795
51.405,0.00593626
51.41,0.00615769
51.415,0.00636287
51.42,0.00674929
51.425,0.00732611
51.43,0.00790314
51.435,0.00839012
51.44,0.00883549
51.445,0.00928328
51.45,0.00980968
51.455,0.0102854
51.46,0.0105867
51.465,0.0106832
51.47,0.0105957
51.475,0.0104797
51.48,0.0103658
51.485,0.0101601
51.49,0.00991444
51.495,0.00964319
51.5,0.00937726
51.505,0.00904365
51.51,0.00858797
51.515,0.00816598
51.52,0.00786926
51.525,0.00758554
51.53,0.00721485
51.535,0.00680737
51.54,0.00643403
51.545,0.006038
51.55,0.00562043
51.555,0.00529322
51.56,0.00500749
51.565,0.00472539
51.57,0.00448286
51.575,0.00426196
51.58,0.00404636
51.585,0.00386026
51.59,0.00374543
51.595,0.00367622
51.6,0.00353811
51.605,0.00326962
51.61,0.00307415
51.615,0.0030791
51.62,0.00315605
51.625,0.00321508
51.63,0.00323605
51.635,0.00329162
51.64,0.00345943
51.645,0.00358519
51.65,0.00360999
51.655,0.00357806
51.66,0.00350825
51.665,0.00355145
51.67,0.00343552
51.675,0.00292339
51.68,0.0023651
51.685,0.00200199
51.69,0.00165145
51.695,0.00111732
51.7,6.0314E-4
51.705,2.99615E-4
51.71,6.13034E-5
51.715,-2.44731E-4
51.72,-4.67464E-4
51.725,-5.26513E-4
51.73,-5.55246E-4
51.735,-5.03199E-4
51.74,-3.39415E-4
51.745,-2.09854E-4
51.75,-2.4267E-4
51.755,-4.46544E-4
51.76,-6.43083E-4
51.765,-8.06694E-4
51.77,-0.00109777
51.775,-0.00150111
51.78,-0.00179301
51.785,-0.00190056
51.79,-0.00194582
51.795,-0.00201575
51.8,-0.00201433
51.805,-0.00186187
51.81,-0.00165013
51.815,-0.00148747
51.82,-0.00133497
51.825,-0.00109449
51.83,-7.03034E-4
51.835,-2.36811E-4
51.84,1.78298E-4
51.845,5.95062E-4
51.85,0.00103787
51.855,0.00155325
51.86,0.00222481
51.865,0.00299286
51.87,0.00367344
51.875,0.00429563
51.88,0.00507827
51.885,0.0059382
51.89,0.00663358
51.895,0.00712534
51.9,0.00758378
51.905,0.00808944
51.91,0.00853379
51.915,0.00882483
51.92,0.00894478
51.925,0.00888786
51.93,0.00876136
51.935,0.00857287
51.94,0.00822859
51.945,0.00768681
51.95,0.00704189
51.955,0.00654037
51.96,0.00609584
51.965,0.00550537
51.97,0.00476458
51.975,0.00396688
51.98,0.00327579
51.985,0.0025954
51.99,0.00168312
51.995,7.01881E-4
52.0,-6.52711E-5
52.005,-6.9938E-4
52.01,-0.00137951
52.015,-0.00201768
52.02,-0.00258166
52.025,-0.00312948
52.03,-0.00357242
52.035,-0.00389913
52.04,-0.00417834
52.045,-0.00430031
52.05,-0.00425452
52.055,-0.0041343
52.06,-0.00399245
52.065,-0.00369401
52.07,-0.00330336
52.075,-0.00294581
52.08,-0.00244221
52.085,-0.0017834
52.09,-0.00117106
52.095,-5.55487E-4
52.1,1.06917E-4
52.105,7.01114E-4
52.11,0.00116789
52.115,0.00156144
52.12,0.00178526
52.125,0.00197405
52.13,0.00222694
52.135,0.00247713
52.14,0.00262243
52.145,0.00272053
52.15,0.00282048
52.155,0.00287028
52.16,0.00286842
52.165,0.00283269
52.17,0.00277843
52.175,0.00270729
52.18,0.00267935
52.185,0.00271656
52.19,0.00283902
52.195,0.00300192
52.2,0.00312033
52.205,0.00320805
52.21,0.00325899
52.215,0.00325727
52.22,0.00321366
52.225,0.00322754
52.23,0.003191
52.235,0.00298808
52.24,0.00269235
52.245,0.00233241
52.25,0.00192221
52.255,0.00150148
52.26,0.00108716
52.265,6.54789E-4
52.27,2.09355E-4
52.275,-2.44642E-4
52.28,-6.15925E-4
52.285,-9.47112E-4
52.29,-0.00136171
52.295,-0.00175643
52.3,-0.00192738
52.305,-0.00197937
52.31,-0.00215061
52.315,-0.00225896
52.32,-0.00215322
52.325,-0.00203802
52.33,-0.00200482
52.335,-0.00203457
52.34,-0.00206347
52.345,-0.00199144
52.35,-0.00190587
52.355,-0.00188002
52.36,-0.00182328
52.365,-0.00171065
52.37,-0.00163328
52.375,-0.00156306
52.38,-0.00146103
52.385,-0.00130721
52.39,-9.99754E-4
52.395,-6.13558E-4
52.4,-2.07027E-4
52.405,1.62402E-4
52.41,4.21485E-4
52.415,6.28984E-4
52.42,8.19787E-4
52.425,0.00105963
52.43,0.00131843
52.435,0.00144615
52.44,0.00146324
52.445,0.00143756
52.45,0.00141661
52.455,0.00144015
52.46,0.00141252
52.465,0.00117174
52.47,7.7519E-4
52.475,3.82458E-4
52.48,8.70461E-5
52.485,-2.6986E-4
52.49,-8.56653E-4
52.495,-0.00155061
52.5,-0.00227086
52.505,-0.00314715
52.51,-0.00413034
52.515,-0.00506865
52.52,-0.00597615
52.525,-0.00699343
52.53,-0.00812269
52.535,-0.00920268
52.54,-0.0101775
52.545,-0.0111967
52.55,-0.0122959
52.555,-0.0132525
52.56,-0.014019
52.565,-0.0146898
52.57,-0.0154358
52.575,-0.016195
52.58,-0.0167068
52.585,-0.0169477
52.59,-0.0170836
52.595,-0.0171376
52.6,-0.0170693
52.605,-0.0168996
52.61,-0.016618
52.615,-0.0162418
52.62,-0.0158508
52.625,-0.0154689
52.63,-0.0149856
52.635,-0.0144641
52.64,-0.0140103
52.645,-0.0135752
52.65,-0.0130426
52.655,-0.0125156
52.66,-0.0121434
52.665,-0.0117752
52.67,-0.0113667
52.675,-0.0111242
52.68,-0.0108568
52.685,-0.0105615
52.69,-0.0105967
52.695,-0.0108635
52.7,-0.0109778
52.705,-0.0110066
52.71,-0.0112225
52.715,-0.0115798
52.72,-0.0117961
52.725,-0.0119222
52.73,-0.0121396
52.735,-0.0122843
52.74,-0.0122124
52.745,-0.0121075
52.75,-0.0120819
52.755,-0.0120316
52.76,-0.0119043
52.765,-0.0118284
52.77,-0.0118998
52.775,-0.0119483
52.78,-0.0118522
52.785,-0.0117073
52.79,-0.011584
52.795,-0.0114738
52.8,-0.0111882
52.805,-0.010716
52.81,-0.0102922
52.815,-0.00992221
52.82,-0.00945461
52.825,-0.00897659
52.83,-0.00833103
52.835,-0.00754271
52.84,-0.00693407
52.845,-0.00652342
52.85,-0.00612367
52.855,-0.00577736
52.86,-0.0056047
52.865,-0.00550737
52.87,-0.00528339
52.875,-0.00502845
52.88,-0.00486745
52.885,-0.00474277
52.89,-0.0046301
52.895,-0.00454329
52.9,-0.00442117
52.905,-0.00422969
52.91,-0.00403327
52.915,-0.00377388
52.92,-0.00341667
52.925,-0.00302931
52.93,-0.00272612
52.935,-0.00242576
52.94,-0.00206322
52.945,-0.00180965
52.95,-0.00175968
52.955,-0.00177228
52.96,-0.00165709
52.965,-0.00160767
52.97,-0.00179593
52.975,-0.00206927
52.98,-0.00230618
52.985,-0.0025782
52.99,-0.00295294
52.995,-0.00335259
53.0,-0.0036245
53.005,-0.0037053
53.01,-0.00379933
53.015,-0.00392138
53.02,-0.00390179
53.025,-0.00372272
53.03,-0.00352649
53.035,-0.00333322
53.04,-0.00304945
53.045,-0.00273194
53.05,-0.00248299
53.055,-0.00236359
53.06,-0.00240753
53.065,-0.00250276
53.07,-0.00255376
53.075,-0.00264624
53.08,-0.00281309
53.085,-0.00292169
53.09,-0.00296571
53.095,-0.00305851
53.1,-0.00303339
53.105,-0.00283404
53.11,-0.00255725
53.115,-0.00224057
53.12,-0.00192995
53.125,-0.00158171
53.13,-0.00118094
53.135,-9.00444E-4
53.14,-7.58468E-4
53.145,-6.17405E-4
53.15,-5.21097E-4
53.155,-6.31261E-4
53.16,-7.82817E-4
53.165,-8.13983E-4
53.17,-8.57796E-4
53.175,-9.70562E-4
53.18,-9.51038E-4
53.185,-7.7131E-4
53.19,-5.56054E-4
53.195,-3.37205E-4
53.2,-9.74901E-5
53.205,1.46375E-4
53.21,3.43082E-4
53.215,4.76978E-4
53.22,5.51963E-4
53.225,4.98706E-4
53.23,3.15468E-4
53.235,8.02255E-5
53.24,-2.59537E-4
53.245,-7.60129E-4
53.25,-0.00128716
53.255,-0.00185142
53.26,-0.00252328
53.265,-0.00331926
53.27,-0.00422476
53.275,-0.00510384
53.28,-0.0058208
53.285,-0.00643925
53.29,-0.00704429
53.295,-0.00760178
53.3,-0.00809712
53.305,-0.00847086
53.31,-0.00871002
53.315,-0.00883367
53.32,-0.00887339
53.325,-0.00888572
53.33,-0.00886726
53.335,-0.00880983
53.34,-0.00871573
53.345,-0.00857817
53.35,-0.00847789
53.355,-0.00834413
53.36,-0.00818196
53.365,-0.00798846
53.37,-0.00776451
53.375,-0.00752347
53.38,-0.00718247
53.385,-0.00671694
53.39,-0.00624156
53.395,-0.00577828
53.4,-0.00527532
53.405,-0.00472731
53.41,-0.00417768
53.415,-0.00360505
53.42,-0.00306372
53.425,-0.0026899
53.43,-0.00246516
53.435,-0.00233864
53.44,-0.00234996
53.445,-0.00264871
53.45,-0.00316207
53.455,-0.00375322
53.46,-0.00437941
53.465,-0.00501817
53.47,-0.00568546
53.475,-0.00636337
53.48,-0.00700161
53.485,-0.00757974
53.49,-0.00811555
53.495,-0.00846285
53.5,-0.00856781
53.505,-0.00855071
53.51,-0.00847702
53.515,-0.00827454
53.52,-0.00791268
53.525,-0.00750782
53.53,-0.00714461
53.535,-0.00688818
53.54,-0.00660094
53.545,-0.00637673
53.55,-0.0063319
53.555,-0.00639497
53.56,-0.00640061
53.565,-0.00638268
53.57,-0.00654378
53.575,-0.0068514
53.58,-0.00707504
53.585,-0.00714807
53.59,-0.00721005
53.595,-0.00728778
53.6,-0.00725027
53.605,-0.00698218
53.61,-0.0066181
53.615,-0.00628353
53.62,-0.00593122
53.625,-0.00549346
53.63,-0.00500446
53.635,-0.00456604
53.64,-0.00422199
53.645,-0.0039464
53.65,-0.00363382
53.655,-0.00334539
53.66,-0.00311183
53.665,-0.00281356
53.67,-0.00252752
53.675,-0.00232494
53.68,-0.00202519
53.685,-0.00160582
53.69,-0.00126733
53.695,-9.7418E-4
53.7,-5.94877E-4
53.705,-1.56833E-4
53.71,2.71709E-4
53.715,5.87607E-4
53.72,7.74883E-4
53.725,9.29715E-4
53.73,0.00110189
53.735,0.0012465
53.74,0.00130566
53.745,0.00127714
53.75,0.00123659
53.755,0.00124402
53.76,0.00124627
53.765,0.00107977
53.77,7.64805E-4
53.775,4.36821E-4
53.78,2.69735E-4
53.785,3.03812E-4
53.79,3.12103E-4
53.795,2.10261E-4
53.8,1.55396E-4
53.805,1.53234E-4
53.81,1.31973E-4
53.815,1.68037E-4
53.82,4.21229E-4
53.825,8.39716E-4
53.83,0.00113824
53.835,0.00126681
53.84,0.00146805
53.845,0.00193527
53.85,0.00243451
53.855,0.00276201
53.86,0.00294937
53.865,0.00310593
53.87,0.00325062
53.875,0.00327047
53.88,0.00320427
53.885,0.00318203
53.89,0.00306893
53.895,0.00279678
53.9,0.00252588
53.905,0.0022539
53.91,0.00195316
53.915,0.00169002
53.92,0.00143462
53.925,0.00115814
53.93,9.6873E-4
53.935,8.73698E-4
53.94,7.55652E-4
53.945,6.16434E-4
53.95,4.8163E-4
53.955,5.31684E-4
53.96,7.4631E-4
53.965,8.89584E-4
53.97,8.8583E-4
53.975,8.73495E-4
53.98,9.77623E-4
53.985,0.00110329
53.99,0.00112907
53.995,0.00114089
54.0,0.00131367
54.005,0.00159097
54.01,0.0018836
54.015,0.00222248
54.02,0.00261505
54.025,0.0029952
54.03,0.00342393
54.035,0.00396704
54.04,0.00453381
54.045,0.00508504
54.05,0.00563116
54.055,0.00612937
54.06,0.00645715
54.065,0.00664792
54.07,0.00675909
54.075,0.00678304
54.08,0.00684424
54.085,0.00685925
54.09,0.0067004
54.095,0.00643764
54.1,0.00626844
54.105,0.00614168
54.11,0.00585787
54.115,0.0054123
54.12,0.00502291
54.125,0.00474953
54.13,0.00450602
54.135,0.00423162
54.14,0.00390379
54.145,0.00361598
54.15,0.00339639
54.155,0.00309875
54.16,0.00280996
54.165,0.00254022
54.17,0.00212526
54.175,0.00174457
54.18,0.0016318
54.185,0.00158467
54.19,0.0013549
54.195,0.00105491
54.2,8.07529E-4
54.205,6.5512E-4
54.21,4.61206E-4
54.215,2.92686E-4
54.22,3.05973E-4
54.225,3.33066E-4
54.23,3.1666E-4
54.235,3.57212E-4
54.24,4.69903E-4
54.245,5.48135E-4
54.25,4.57066E-4
54.255,2.32386E-4
54.26,1.19748E-4
54.265,1.12495E-4
54.27,-1.39017E-5
54.275,-3.38259E-4
54.28,-7.04572E-4
54.285,-0.00103479
54.29,-0.00141656
54.295,-0.00184829
54.3,-0.00230061
54.305,-0.00279315
54.31,-0.00333185
54.315,-0.00383042
54.32,-0.00427565
54.325,-0.00474091
54.33,-0.00523435
54.335,-0.00566529
54.34,-0.00603702
54.345,-0.00644388
54.35,-0.00691249
54.355,-0.00736912
54.36,-0.00782327
54.365,-0.00822625
54.37,-0.00863903
54.375,-0.00911168
54.38,-0.00945335
54.385,-0.00967051
54.39,-0.00993499
54.395,-0.0102344
54.4,-0.010425
54.405,-0.0104765
54.41,-0.0105046
54.415,-0.0105275
54.42,-0.0104597
54.425,-0.0103538
54.43,-0.0102584
54.435,-0.0101446
54.44,-0.010006
54.445,-0.00983497
54.45,-0.0096304
54.455,-0.00936673
54.46,-0.00910815
54.465,-0.00891474
54.47,-0.00869293
54.475,-0.00840127
54.48,-0.0081471
54.485,-0.00793471
54.49,-0.00773424
54.495,-0.00760558
54.5,-0.00756805
54.505,-0.00757962
54.51,-0.00761307
54.515,-0.00759125
54.52,-0.00751913
54.525,-0.00753555
54.53,-0.00761516
54.535,-0.00760051
54.54,-0.00750302
54.545,-0.00734361
54.55,-0.00715892
54.555,-0.00690566
54.56,-0.00657041
54.565,-0.00621882
54.57,-0.00590798
54.575,-0.00564508
54.58,-0.00534066
54.585,-0.00497039
54.59,-0.00457186
54.595,-0.00426051
54.6,-0.0040824
54.605,-0.00396713
54.61,-0.00393977
54.615,-0.00404855
54.62,-0.00424523
54.625,-0.00443271
54.63,-0.00466344
54.635,-0.00503918
54.64,-0.00548506
54.645,-0.00582793
54.65,-0.00608446
54.655,-0.00635154
54.66,-0.00662213
54.665,-0.00662353
54.67,-0.00639852
54.675,-0.00629393
54.68,-0.00611874
54.685,-0.00571331
54.69,-0.00531333
54.695,-0.00495194
54.7,-0.0045091
54.705,-0.0040777
54.71,-0.00379939
54.715,-0.00359191
54.72,-0.00332215
54.725,-0.00310155
54.73,-0.00306018
54.735,-0.00305869
54.74,-0.00302395
54.745,-0.00297926
54.75,-0.00305891
54.755,-0.00320561
54.76,-0.00332367
54.765,-0.00333466
54.77,-0.00342181
54.775,-0.00370698
54.78,-0.00388754
54.785,-0.00395972
54.79,-0.00408819
54.795,-0.00427935
54.8,-0.00450502
54.805,-0.00463817
54.81,-0.00475736
54.815,-0.00503682
54.82,-0.00537438
54.825,-0.00564502
54.83,-0.00585259
54.835,-0.00603883
54.84,-0.00627803
54.845,-0.0065102
54.85,-0.00653584
54.855,-0.00642583
54.86,-0.00634787
54.865,-0.00627289
54.87,-0.00617894
54.875,-0.0060951
54.88,-0.00597301
54.885,-0.00588051
54.89,-0.00596579
54.895,-0.00610318
54.9,-0.00620781
54.905,-0.00641996
54.91,-0.00673576
54.915,-0.00711654
54.92,-0.00748098
54.925,-0.00786355
54.93,-0.00818524
54.935,-0.00835174
54.94,-0.00855483
54.945,-0.00880176
54.95,-0.0088844
54.955,-0.00879549
54.96,-0.00861884
54.965,-0.00832688
54.97,-0.00787809
54.975,-0.00728017
54.98,-0.00649303
54.985,-0.00558619
54.99,-0.00476044
54.995,-0.00389767
55.0,-0.00295501
55.005,-0.00194223
55.01,-8.80218E-4
55.015,1.64165E-4
55.02,0.00122873
55.025,0.00220675
55.03,0.00303255
55.035,0.00386291
55.04,0.00475799
55.045,0.00562886
55.05,0.00646373
55.055,0.00726944
55.06,0.00796588
55.065,0.0084857
55.07,0.00888383
55.075,0.00923181
55.08,0.00964641
55.085,0.00992831
55.09,0.0100272
55.095,0.0100976
55.1,0.0102204
55.105,0.0102444
55.11,0.0100485
55.115,0.0097367
55.12,0.00948344
55.125,0.00922431
55.13,0.00883496
55.135,0.00839177
55.14,0.00801761
55.145,0.00777477
55.15,0.00757985
55.155,0.00736182
55.16,0.00723847
55.165,0.00720543
55.17,0.00719786
55.175,0.0071746
55.18,0.00718315
55.185,0.00725415
55.19,0.00732126
55.195,0.00743156
55.2,0.00760328
55.205,0.00773437
55.21,0.0078869
55.215,0.00810569
55.22,0.00836468
55.225,0.00861314
55.23,0.00883525
55.235,0.00903483
55.24,0.00917712
55.245,0.00925214
55.25,0.00926576
55.255,0.00929103
55.26,0.00938446
55.265,0.00942906
55.27,0.00931249
55.275,0.00911544
55.28,0.00900402
55.285,0.00895922
55.29,0.00883803
55.295,0.00865983
55.3,0.00866863
55.305,0.0087937
55.31,0.00881071
55.315,0.00876038
55.32,0.00875064
55.325,0.00877164
55.33,0.00874067
55.335,0.00862117
55.34,0.00841953
55.345,0.00819753
55.35,0.00793389
55.355,0.00761691
55.36,0.00731043
55.365,0.00698999
55.37,0.00656142
55.375,0.00609936
55.38,0.00574843
55.385,0.00545022
55.39,0.00512713
55.395,0.00481112
55.4,0.00459362
55.405,0.00448374
55.41,0.00435892
55.415,0.00417016
55.42,0.00401584
55.425,0.00397198
55.43,0.00400013
55.435,0.00402703
55.44,0.00400852
55.445,0.0039125
55.45,0.00366546
55.455,0.00345116
55.46,0.00338828
55.465,0.00327112
55.47,0.00302091
55.475,0.00274437
55.48,0.00248473
55.485,0.00229749
55.49,0.00213978
55.495,0.00200721
55.5,0.00201533
55.505,0.00213842
55.51,0.00220054
55.515,0.00227922
55.52,0.00243205
55.525,0.00259059
55.53,0.0027282
55.535,0.00280603
55.54,0.00276887
55.545,0.00265258
55.55,0.00251671
55.555,0.00233035
55.56,0.00217277
55.565,0.00209458
55.57,0.00192649
55.575,0.0015729
55.58,0.00133948
55.585,0.00125366
55.59,0.00111133
55.595,9.6633E-4
55.6,9.20261E-4
55.605,8.90003E-4
55.61,8.62218E-4
55.615,8.67162E-4
55.62,8.57742E-4
55.625,8.92231E-4
55.63,0.00101082
55.635,0.00110744
55.64,0.00117738
55.645,0.00134849
55.65,0.00153073
55.655,0.00158505
55.66,0.00147513
55.665,0.00153684
55.67,0.00181618
55.675,0.00199242
55.68,0.00211834
55.685,0.00239887
55.69,0.00268355
55.695,0.00297856
55.7,0.00332151
55.705,0.00365422
55.71,0.00400963
55.715,0.00446956
55.72,0.0049453
55.725,0.00532517
55.73,0.00556366
55.735,0.00563724
55.74,0.00573219
55.745,0.00594744
55.75,0.00610452
55.755,0.00604444
55.76,0.00584169
55.765,0.0055808
55.77,0.00517188
55.775,0.00464263
55.78,0.00431393
55.785,0.00411553
55.79,0.00384599
55.795,0.00356561
55.8,0.0033489
55.805,0.00318467
55.81,0.00299316
55.815,0.00278018
55.82,0.00255751
55.825,0.00229946
55.83,0.00208673
55.835,0.00187997
55.84,0.00160785
55.845,0.00128819
55.85,0.00102461
55.855,8.14707E-4
55.86,5.89992E-4
55.865,3.31642E-4
55.87,5.99304E-5
55.875,-1.47743E-4
55.88,-2.27794E-4
55.885,-2.34439E-4
55.89,-2.92935E-4
55.895,-4.16794E-4
55.9,-4.77844E-4
55.905,-3.8656E-4
55.91,-2.58973E-4
55.915,-1.18447E-4
55.92,6.51223E-5
55.925,1.7985E-4
55.93,2.28118E-4
55.935,3.72542E-4
55.94,6.91458E-4
55.945,0.00105884
55.95,0.00136598
55.955,0.00160113
55.96,0.00183552
55.965,0.00217408
55.97,0.00248471
55.975,0.00266849
55.98,0.00279344
55.985,0.00289522
55.99,0.00298654
55.995,0.00305148
56.0,0.00307405
56.005,0.00309177
56.01,0.00309126
56.015,0.00300936
56.02,0.00286553
56.025,0.0027257
56.03,0.00259633
56.035,0.00245971
56.04,0.00239617
56.045,0.00242711
56.05,0.00243051
56.055,0.00236805
56.06,0.00231488
56.065,0.00227935
56.07,0.00220774
56.075,0.00208005
56.08,0.00200144
56.085,0.00199907
56.09,0.00197353
56.095,0.00186985
56.1,0.00179298
56.105,0.00181788
56.11,0.00186613
56.115,0.00198112
56.12,0.00210415
56.125,0.00223504
56.13,0.00252421
56.135,0.00289092
56.14,0.00321971
56.145,0.0035906
56.15,0.00397574
56.155,0.00436664
56.16,0.00477309
56.165,0.00518534
56.17,0.0054858
56.175,0.00567936
56.18,0.00598711
56.185,0.00628604
56.19,0.00636362
56.195,0.00630179
56.2,0.0062202
56.205,0.00613953
56.21,0.00598482
56.215,0.00578337
56.22,0.00561075
56.225,0.00548083
56.23,0.00531425
56.235,0.00513059
56.24,0.00498579
56.245,0.00487591
56.25,0.00475595
56.255,0.00455585
56.26,0.00437703
56.265,0.00423146
56.27,0.00400315
56.275,0.00381934
56.28,0.0038364
56.285,0.00394691
56.29,0.00394592
56.295,0.00392728
56.3,0.0040697
56.305,0.00425345
56.31,0.00431718
56.315,0.00435029
56.32,0.00443861
56.325,0.00449433
56.33,0.00447929
56.335,0.00444627
56.34,0.00445586
56.345,0.00448438
56.35,0.00439341
56.355,0.00418533
56.36,0.0038911
56.365,0.0036157
56.37,0.00331933
56.375,0.00293923
56.38,0.002608
56.385,0.00239763
56.39,0.00222116
56.395,0.0020551
56.4,0.0019403
56.405,0.0019002
56.41,0.00187897
56.415,0.00190797
56.42,0.00211955
56.425,0.00239201
56.43,0.0025698
56.435,0.0027162
56.44,0.0028864
56.445,0.00307959
56.45,0.00326389
56.455,0.00349621
56.46,0.00381312
56.465,0.00420474
56.47,0.00458051
56.475,0.00497942
56.48,0.00558516
56.485,0.00621034
56.49,0.00669266
56.495,0.0070907
56.5,0.00752052
56.505,0.00786275
56.51,0.00822616
56.515,0.0086481
56.52,0.00890474
56.525,0.00892549
56.53,0.00893481
56.535,0.00904112
56.54,0.00910105
56.545,0.00911315
56.55,0.0091424
56.555,0.00915865
56.56,0.0092062
56.565,0.00934126
56.57,0.00938385
56.575,0.00931822
56.58,0.00934268
56.585,0.00949422
56.59,0.00966289
56.595,0.00979883
56.6,0.00988761
56.605,0.010051
56.61,0.0103372
56.615,0.0106371
56.62,0.0108881
56.625,0.0111558
56.63,0.0114547
56.635,0.0117394
56.64,0.0119898
56.645,0.0121722
56.65,0.0123298
56.655,0.0124965
56.66,0.0126034
56.665,0.0127628
56.67,0.0128778
56.675,0.0127149
56.68,0.0124124
56.685,0.0122526
56.69,0.01215
56.695,0.0119945
56.7,0.011775
56.705,0.0114806
56.71,0.0111861
56.715,0.0109843
56.72,0.0108693
56.725,0.0107875
56.73,0.0106405
56.735,0.0104222
56.74,0.010262
56.745,0.0102716
56.75,0.0103684
56.755,0.0104485
56.76,0.0105024
56.765,0.0106232
56.77,0.010848
56.775,0.0110995
56.78,0.0113934
56.785,0.0117075
56.79,0.0119981
56.795,0.0122726
56.8,0.0125038
56.805,0.0127655
56.81,0.0130499
56.815,0.0132298
56.82,0.0133344
56.825,0.0133919
56.83,0.013489
56.835,0.0135497
56.84,0.0134676
56.845,0.0132732
56.85,0.0130217
56.855,0.0127348
56.86,0.0122863
56.865,0.0116288
56.87,0.0108811
56.875,0.0101099
56.88,0.00942562
56.885,0.00885895
56.89,0.00829462
56.895,0.00768005
56.9,0.00715637
56.905,0.00676874
56.91,0.00648225
56.915,0.00626807
56.92,0.00608436
56.925,0.00595178
56.93,0.00591748
56.935,0.00591869
56.94,0.00589505
56.945,0.00577573
56.95,0.00562522
56.955,0.00556665
56.96,0.00551786
56.965,0.00536129
56.97,0.0050914
56.975,0.00482723
56.98,0.00466407
56.985,0.00461683
56.99,0.00452356
56.995,0.00435477
57.0,0.00424538
57.005,0.00414766
57.01,0.00403337
57.015,0.00391986
57.02,0.00384748
57.025,0.00370473
57.03,0.00344451
57.035,0.00312334
57.04,0.00273119
57.045,0.00235136
57.05,0.00206674
57.055,0.00177592
57.06,0.00138932
57.065,0.00103423
57.07,6.7816E-4
57.075,2.0705E-4
57.08,-2.08247E-4
57.085,-3.82948E-4
57.09,-5.68208E-4
57.095,-9.51462E-4
57.1,-0.00135096
57.105,-0.00161285
57.11,-0.00182844
57.115,-0.0021379
57.12,-0.00251695
57.125,-0.00284284
57.13,-0.00310399
57.135,-0.00336569
57.14,-0.00362778
57.145,-0.0039769
57.15,-0.00433538
57.155,-0.00460406
57.16,-0.0047884
57.165,-0.0049359
57.17,-0.0050692
57.175,-0.00520031
57.18,-0.00527133
57.185,-0.00523171
57.19,-0.00512146
57.195,-0.00500466
57.2,-0.00485211
57.205,-0.00453236
57.21,-0.0041243
57.215,-0.00369407
57.22,-0.00324564
57.225,-0.00280956
57.23,-0.00240776
57.235,-0.00201111
57.24,-0.00162785
57.245,-0.00127835
57.25,-9.23997E-4
57.255,-6.12681E-4
57.26,-3.60513E-4
57.265,-1.02237E-4
57.27,1.37218E-4
57.275,2.216E-4
57.28,2.73027E-4
57.285,5.82846E-4
57.29,9.35444E-4
57.295,0.00107952
57.3,0.00113144
57.305,0.0012024
