# Time Series: Kocaeli, Turkey 1999 - ATS-090
# Time (s),Acceleration (g's)
103.43,-0.00214452
103.435,-0.00222748
103.44,-0.00228402
103.445,-0.00234975
103.45,-0.00247098
103.455,-0.00258224
103.46,-0.00264885
103.465,-0.00271163
103.47,-0.00276888
103.475,-0.00282811
103.48,-0.0028718
103.485,-0.00289733
103.49,-0.00291631
103.495,-0.00294157
103.5,-0.00297609
103.505,-0.00302645
103.51,-0.00304354
103.515,-0.00304317
103.52,-0.00305891
103.525,-0.00308441
103.53,-0.00306995
103.535,-0.00304373
103.54,-0.00306235
103.545,-0.00309203
103.55,-0.00307323
103.555,-0.00299997
103.56,-0.00297982
103.565,-0.00303559
103.57,-0.00307439
103.575,-0.00304467
103.58,-0.00295982
103.585,-0.00289421
103.59,-0.00286148
103.595,-0.00283709
103.6,-0.00279805
103.605,-0.00276902
103.61,-0.00275516
103.615,-0.00272563
103.62,-0.00268538
103.625,-0.00265402
103.63,-0.00265345
103.635,-0.00264471
103.64,-0.00260985
103.645,-0.00257283
103.65,-0.00257861
103.655,-0.00260366
103.66,-0.00260475
103.665,-0.00259227
103.67,-0.00257498
103.675,-0.00254964
103.68,-0.00254301
103.685,-0.0025398
103.69,-0.00253986
103.695,-0.00252237
103.7,-0.00248781
103.705,-0.00244487
103.71,-0.00242804
103.715,-0.00244941
103.72,-0.00244484
103.725,-0.00241356
103.73,-0.00239894
103.735,-0.00239312
103.74,-0.00235275
103.745,-0.00227868
103.75,-0.00222098
103.755,-0.00223926
103.76,-0.00229466
103.765,-0.00229008
103.77,-0.00224927
103.775,-0.00223289
103.78,-0.00224828
103.785,-0.00227225
103.79,-0.00227481
103.795,-0.00230713
103.8,-0.00234766
103.805,-0.00236845
103.81,-0.00241568
103.815,-0.00247548
103.82,-0.00255648
103.825,-0.00266345
103.83,-0.00274914
103.835,-0.00280797
103.84,-0.00289494
103.845,-0.00300899
103.85,-0.0031033
103.855,-0.0031742
103.86,-0.00322143
103.865,-0.00328385
103.87,-0.00336073
103.875,-0.00341387
103.88,-0.00342926
103.885,-0.00347005
103.89,-0.00359089
103.895,-0.00369791
103.9,-0.00372845
103.905,-0.00376113
103.91,-0.00379759
103.915,-0.00381534
103.92,-0.00386077
103.925,-0.00390073
103.93,-0.00390635
103.935,-0.00390836
103.94,-0.00390014
103.945,-0.00389532
103.95,-0.0038664
103.955,-0.00380557
103.96,-0.00376555
103.965,-0.00376389
103.97,-0.00374192
103.975,-0.00362789
103.98,-0.00350486
103.985,-0.00347
103.99,-0.00348774
103.995,-0.00348268
104.0,-0.00342753
104.005,-0.00334068
104.01,-0.00324465
104.015,-0.00319481
104.02,-0.00318685
104.025,-0.00316095
104.03,-0.00311852
104.035,-0.00306632
104.04,-0.00300895
104.045,-0.0029787
104.05,-0.00296938
104.055,-0.00292985
104.06,-0.00286394
104.065,-0.00282058
104.07,-0.00278145
104.075,-0.00272679
104.08,-0.00268402
104.085,-0.00264957
104.09,-0.00262702
104.095,-0.0026046
104.1,-0.00253016
104.105,-0.00244091
104.11,-0.0023981
104.115,-0.00238413
104.12,-0.00238677
104.125,-0.00236304
104.13,-0.00229491
104.135,-0.00222526
104.14,-0.00219195
104.145,-0.00214867
104.15,-0.00205158
104.155,-0.00195014
104.16,-0.00188371
104.165,-0.00182922
104.17,-0.0017743
104.175,-0.00172987
104.18,-0.00165006
104.185,-0.00152831
104.19,-0.0014298
104.195,-0.00137171
104.2,-0.00131884
104.205,-0.00125352
104.21,-0.00118555
104.215,-0.00112185
104.22,-0.00106003
104.225,-9.96419E-4
104.23,-9.33007E-4
104.235,-8.61266E-4
104.24,-7.6635E-4
104.245,-6.69138E-4
104.25,-5.65393E-4
104.255,-4.5192E-4
104.26,-3.55937E-4
104.265,-2.57825E-4
104.27,-1.38001E-4
104.275,7.93104E-7
104.28,1.48075E-4
104.285,2.70102E-4
104.29,3.97176E-4
104.295,5.38094E-4
104.3,6.66714E-4
104.305,7.8368E-4
104.31,8.92666E-4
104.315,9.82484E-4
104.32,0.00106959
104.325,0.0011485
104.33,0.00121654
104.335,0.00131103
104.34,0.00142696
104.345,0.00152258
104.35,0.00160565
104.355,0.00168945
104.36,0.00178131
104.365,0.00186955
104.37,0.00195841
104.375,0.00204362
104.38,0.00214159
104.385,0.00225904
104.39,0.00239155
104.395,0.00252507
104.4,0.00260196
104.405,0.0026586
104.41,0.00271845
104.415,0.00276701
104.42,0.00286714
104.425,0.00301121
104.43,0.0031511
104.435,0.00327564
104.44,0.00334657
104.445,0.00341232
104.45,0.00351217
104.455,0.00362615
104.46,0.00376672
104.465,0.00385535
104.47,0.00389968
104.475,0.00399812
104.48,0.0041095
104.485,0.00418643
104.49,0.00429566
104.495,0.00442012
104.5,0.00448109
104.505,0.00453381
104.51,0.00463345
104.515,0.00472223
104.52,0.00478898
104.525,0.00488355
104.53,0.00497132
104.535,0.0050664
104.54,0.00513848
104.545,0.00512159
104.55,0.00506909
104.555,0.00505733
104.56,0.00510038
104.565,0.00515335
104.57,0.00516535
104.575,0.00514565
104.58,0.00511992
104.585,0.00507973
104.59,0.00504628
104.595,0.00502626
104.6,0.00499066
104.605,0.00494688
104.61,0.00489387
104.615,0.00482393
104.62,0.00475636
104.625,0.0047254
104.63,0.00471493
104.635,0.00467942
104.64,0.00464129
104.645,0.00462861
104.65,0.00462767
104.655,0.0046196
104.66,0.00460772
104.665,0.00458877
104.67,0.00454815
104.675,0.00451227
104.68,0.00450286
104.685,0.00449248
104.69,0.00445221
104.695,0.0044054
104.7,0.00435548
104.705,0.00427995
104.71,0.00417239
104.715,0.00408255
104.72,0.00403987
104.725,0.00395542
104.73,0.00380491
104.735,0.00368694
104.74,0.0035868
104.745,0.00346943
104.75,0.00331977
104.755,0.00315768
104.76,0.00298571
104.765,0.0028056
104.77,0.00265229
104.775,0.00252964
104.78,0.00240964
104.785,0.00228957
104.79,0.00219203
104.795,0.00209207
104.8,0.00195909
104.805,0.00179183
104.81,0.00164716
104.815,0.00154731
104.82,0.00143297
104.825,0.00131329
104.83,0.0012118
104.835,0.00112652
104.84,0.00102517
104.845,8.98631E-4
104.85,7.58999E-4
104.855,6.10942E-4
104.86,4.96496E-4
104.865,3.9052E-4
104.87,2.50594E-4
104.875,1.26307E-4
104.88,2.67724E-5
104.885,-8.53983E-5
104.89,-2.12869E-4
104.895,-3.39727E-4
104.9,-4.51413E-4
104.905,-5.31281E-4
104.91,-5.85186E-4
104.915,-6.49277E-4
104.92,-7.26182E-4
104.925,-7.58101E-4
104.93,-7.97846E-4
104.935,-8.58624E-4
104.94,-8.68105E-4
104.945,-8.72964E-4
104.95,-9.01288E-4
104.955,-8.72187E-4
104.96,-8.15521E-4
104.965,-8.0215E-4
104.97,-8.15607E-4
104.975,-8.21425E-4
104.98,-7.98087E-4
104.985,-7.30243E-4
104.99,-6.69068E-4
104.995,-6.37172E-4
105.0,-6.08204E-4
105.005,-5.43438E-4
105.01,-4.92254E-4
105.015,-4.83142E-4
105.02,-4.56683E-4
105.025,-3.91409E-4
105.03,-3.17497E-4
105.035,-2.73788E-4
105.04,-2.73609E-4
105.045,-2.25277E-4
105.05,-1.03862E-4
105.055,-9.11257E-6
105.06,2.08701E-5
105.065,7.31933E-5
105.07,1.60382E-4
105.075,2.42734E-4
105.08,3.20193E-4
105.085,3.68033E-4
105.09,4.12435E-4
105.095,4.90444E-4
105.1,5.50473E-4
105.105,5.86655E-4
105.11,6.35287E-4
105.115,7.08747E-4
105.12,8.04372E-4
105.125,8.88438E-4
105.13,9.37461E-4
105.135,9.63981E-4
105.14,0.00102998
105.145,0.00109165
105.15,0.00107028
105.155,0.00105728
105.16,0.0010646
105.165,0.00105607
105.17,0.001043
105.175,0.00104015
105.18,0.00103326
105.185,9.91013E-4
105.19,9.20345E-4
105.195,8.5053E-4
105.2,7.8937E-4
105.205,7.28888E-4
105.21,6.65597E-4
105.215,5.93864E-4
105.22,4.98335E-4
105.225,4.18395E-4
105.23,3.87679E-4
105.235,3.60401E-4
105.24,2.90437E-4
105.245,1.94069E-4
105.25,1.36464E-4
105.255,1.05132E-4
105.26,5.16539E-5
105.265,-9.40679E-6
105.27,-4.34451E-5
105.275,-6.62387E-5
105.28,-1.09963E-4
105.285,-2.10259E-4
105.29,-2.84495E-4
105.295,-3.00213E-4
105.3,-3.43447E-4
105.305,-3.93485E-4
105.31,-4.18361E-4
105.315,-4.68308E-4
105.32,-5.16335E-4
105.325,-5.28867E-4
105.33,-5.55736E-4
105.335,-6.1005E-4
105.34,-6.49363E-4
105.345,-6.74421E-4
105.35,-6.98262E-4
105.355,-7.30978E-4
105.36,-7.60253E-4
105.365,-8.06954E-4
105.37,-8.98876E-4
105.375,-9.90198E-4
105.38,-0.00105934
105.385,-0.0011405
105.39,-0.00123334
105.395,-0.00132822
105.4,-0.00140678
105.405,-0.00146292
105.41,-0.0015246
105.415,-0.00161479
105.42,-0.00171002
105.425,-0.00180013
105.43,-0.00188432
105.435,-0.00197342
105.44,-0.00205299
105.445,-0.0021095
105.45,-0.00216955
105.455,-0.00224927
105.46,-0.00231864
105.465,-0.00241505
105.47,-0.00249906
105.475,-0.00249794
105.48,-0.00248976
105.485,-0.00253367
105.49,-0.00256894
105.495,-0.00256176
105.5,-0.00254326
105.505,-0.00254672
105.51,-0.00257122
105.515,-0.00255265
105.52,-0.0024876
105.525,-0.00244035
105.53,-0.00239427
105.535,-0.00230236
105.54,-0.00219462
105.545,-0.00209339
105.55,-0.00202099
105.555,-0.00198241
105.56,-0.00190764
105.565,-0.00179185
105.57,-0.0017326
105.575,-0.00172544
105.58,-0.00166797
105.585,-0.00156802
105.59,-0.00149901
105.595,-0.00147762
105.6,-0.00143865
105.605,-0.00133113
105.61,-0.00120666
105.615,-0.00116454
105.62,-0.00122124
105.625,-0.0012762
105.63,-0.00123127
105.635,-0.00116219
105.64,-0.00116047
105.645,-0.00121089
105.65,-0.00123177
105.655,-0.00119008
105.66,-0.00115211
105.665,-0.00114226
105.67,-0.00112839
105.675,-0.00112416
105.68,-0.00111212
105.685,-0.00108278
105.69,-0.0010429
105.695,-0.00101126
105.7,-9.70805E-4
105.705,-9.16869E-4
105.71,-8.80106E-4
105.715,-8.4341E-4
105.72,-7.83314E-4
105.725,-7.21535E-4
105.73,-6.9828E-4
105.735,-6.97633E-4
105.74,-6.6281E-4
105.745,-6.00348E-4
105.75,-5.69773E-4
105.755,-5.76876E-4
105.76,-5.85936E-4
105.765,-5.74711E-4
105.77,-5.37289E-4
105.775,-5.11136E-4
105.78,-5.02502E-4
105.785,-4.85824E-4
105.79,-4.8271E-4
105.795,-4.80608E-4
105.8,-5.02141E-4
105.805,-5.53222E-4
105.81,-5.92385E-4
105.815,-6.10453E-4
105.82,-6.01429E-4
105.825,-6.15825E-4
105.83,-6.6912E-4
105.835,-7.01987E-4
105.84,-6.9497E-4
105.845,-6.91335E-4
105.85,-7.15426E-4
105.855,-7.1192E-4
105.86,-6.9288E-4
105.865,-7.14196E-4
105.87,-7.46428E-4
105.875,-7.49449E-4
105.88,-7.3833E-4
105.885,-7.34374E-4
105.89,-7.29081E-4
105.895,-6.95006E-4
105.9,-6.84203E-4
105.905,-7.28944E-4
105.91,-7.41387E-4
105.915,-7.44863E-4
105.92,-7.45616E-4
105.925,-7.23223E-4
105.93,-6.82394E-4
105.935,-6.48264E-4
105.94,-6.1753E-4
105.945,-5.97012E-4
105.95,-5.9579E-4
105.955,-5.91495E-4
105.96,-5.58847E-4
105.965,-5.29578E-4
105.97,-5.27952E-4
105.975,-5.35439E-4
105.98,-5.35562E-4
105.985,-5.3156E-4
105.99,-5.30139E-4
105.995,-5.30001E-4
106.0,-5.37402E-4
106.005,-5.76464E-4
106.01,-6.42119E-4
106.015,-7.08318E-4
106.02,-7.66483E-4
106.025,-8.23638E-4
106.03,-8.83478E-4
106.035,-9.43672E-4
106.04,-0.00100309
106.045,-0.00105374
106.05,-0.00107995
106.055,-0.00111326
106.06,-0.00116285
106.065,-0.00120568
106.07,-0.00126282
106.075,-0.00130477
106.08,-0.00129581
106.085,-0.00124846
106.09,-0.00121842
106.095,-0.00121125
106.1,-0.00119379
106.105,-0.00118885
106.11,-0.00116861
106.115,-0.00111587
106.12,-0.00108061
106.125,-0.00109097
106.13,-0.00112399
106.135,-0.00109917
106.14,-9.94265E-4
106.145,-8.90673E-4
106.15,-8.37444E-4
106.155,-8.29132E-4
106.16,-8.24876E-4
106.165,-7.93665E-4
106.17,-7.38509E-4
106.175,-6.39333E-4
106.18,-5.59288E-4
106.185,-5.17808E-4
106.19,-4.70587E-4
106.195,-4.03687E-4
106.2,-3.44839E-4
106.205,-3.16196E-4
106.21,-2.91978E-4
106.215,-2.54961E-4
106.22,-1.78286E-4
106.225,-1.06479E-4
106.23,-1.05362E-4
106.235,-1.04236E-4
106.24,-5.4741E-5
106.245,-7.68817E-6
106.25,2.91257E-5
106.255,8.37307E-5
106.26,1.4967E-4
106.265,2.22821E-4
106.27,2.96488E-4
106.275,3.25707E-4
106.28,3.66026E-4
106.285,4.45173E-4
106.29,5.19237E-4
106.295,5.92008E-4
106.3,7.10723E-4
106.305,8.23685E-4
106.31,8.93914E-4
106.315,9.70064E-4
106.32,0.00104476
106.325,0.00107696
106.33,0.00110291
106.335,0.00115799
106.34,0.00123481
106.345,0.00131995
106.35,0.00135262
106.355,0.00131051
106.36,0.00127652
106.365,0.00130746
106.37,0.00134313
106.375,0.00134255
106.38,0.00130993
106.385,0.00125006
106.39,0.00121485
106.395,0.00116642
106.4,0.00108457
106.405,0.00101612
106.41,9.89265E-4
106.415,9.49564E-4
106.42,8.53507E-4
106.425,7.54768E-4
106.43,6.82825E-4
106.435,5.99404E-4
106.44,5.0425E-4
106.445,3.96714E-4
106.45,2.83463E-4
106.455,1.88643E-4
106.46,1.0036E-4
106.465,1.18488E-5
106.47,-8.34351E-5
106.475,-1.57938E-4
106.48,-1.85151E-4
106.485,-2.21695E-4
106.49,-3.13969E-4
106.495,-4.11101E-4
106.5,-4.72605E-4
106.505,-5.2174E-4
106.51,-5.72192E-4
106.515,-6.03308E-4
106.52,-6.46319E-4
106.525,-7.28265E-4
106.53,-7.89861E-4
106.535,-8.0843E-4
106.54,-7.91707E-4
106.545,-8.05916E-4
106.55,-8.51678E-4
106.555,-8.69069E-4
106.56,-8.98916E-4
106.565,-9.39582E-4
106.57,-9.45836E-4
106.575,-9.51651E-4
106.58,-9.92228E-4
106.585,-9.99113E-4
106.59,-0.0010108
106.595,-0.00105315
106.6,-0.00109683
106.605,-0.00111387
106.61,-0.00110498
106.615,-0.00111475
106.62,-0.00117025
106.625,-0.00119109
106.63,-0.00116199
106.635,-0.00114388
106.64,-0.00113881
106.645,-0.00111987
106.65,-0.00111325
106.655,-0.0011026
106.66,-0.00108187
106.665,-0.00108203
106.67,-0.00111598
106.675,-0.00114382
106.68,-0.00112417
106.685,-0.001048
106.69,-0.00100075
106.695,-0.00103374
106.7,-0.00107428
106.705,-0.00107266
106.71,-0.00106505
106.715,-0.00108667
106.72,-0.00107402
106.725,-0.00103176
106.73,-0.00104165
106.735,-0.00102605
106.74,-9.43435E-4
106.745,-8.49535E-4
106.75,-7.56601E-4
106.755,-6.93519E-4
106.76,-6.94259E-4
106.765,-6.98564E-4
106.77,-6.60689E-4
106.775,-5.92122E-4
106.78,-5.6636E-4
106.785,-5.63129E-4
106.79,-5.50563E-4
106.795,-5.40625E-4
106.8,-5.49743E-4
106.805,-5.83854E-4
106.81,-6.17162E-4
106.815,-6.47576E-4
106.82,-6.64617E-4
106.825,-6.71539E-4
106.83,-6.97553E-4
106.835,-7.29783E-4
106.84,-7.71604E-4
106.845,-8.20322E-4
106.85,-8.68423E-4
106.855,-9.74898E-4
106.86,-0.00112525
106.865,-0.00125904
106.87,-0.00136235
106.875,-0.00144319
106.88,-0.00153858
106.885,-0.00165879
106.89,-0.00178562
106.895,-0.00188673
106.9,-0.00193837
106.905,-0.00199415
106.91,-0.00208886
106.915,-0.0022196
106.92,-0.00233252
106.925,-0.00241748
106.93,-0.00248619
106.935,-0.00254184
106.94,-0.00260367
106.945,-0.00268307
106.95,-0.00273328
106.955,-0.00276326
106.96,-0.00280152
106.965,-0.00283194
106.97,-0.00285541
106.975,-0.00288427
106.98,-0.00294316
106.985,-0.00299334
106.99,-0.00302022
106.995,-0.00301799
107.0,-0.00297882
107.005,-0.00294265
107.01,-0.00294495
107.015,-0.00297929
107.02,-0.00300916
107.025,-0.00303165
107.03,-0.00305246
107.035,-0.00307034
107.04,-0.00306176
107.045,-0.00306083
107.05,-0.00307446
107.055,-0.00307575
107.06,-0.00306439
107.065,-0.00306246
107.07,-0.00309832
107.075,-0.00315165
107.08,-0.0031795
107.085,-0.00320514
107.09,-0.00325676
107.095,-0.00331941
107.1,-0.00336747
107.105,-0.00337734
107.11,-0.00337961
107.115,-0.00344769
107.12,-0.00357674
107.125,-0.00369696
107.13,-0.00378313
107.135,-0.00389779
107.14,-0.00403038
107.145,-0.00412182
107.15,-0.00420129
107.155,-0.00430993
107.16,-0.00441729
107.165,-0.00445091
107.17,-0.00444302
107.175,-0.00448429
107.18,-0.00454014
107.185,-0.00457695
107.19,-0.00461722
107.195,-0.00467111
107.2,-0.00471859
107.205,-0.0047284
107.21,-0.00471886
107.215,-0.00474298
107.22,-0.00480194
107.225,-0.00486139
107.23,-0.00490968
107.235,-0.00495714
107.24,-0.005
107.245,-0.00501895
107.25,-0.00504324
107.255,-0.00508394
107.26,-0.00511023
107.265,-0.00511846
107.27,-0.00509266
107.275,-0.00505656
107.28,-0.00504082
107.285,-0.00504454
107.29,-0.00507713
107.295,-0.00511431
107.3,-0.00509697
107.305,-0.00504499
107.31,-0.00498493
107.315,-0.00492481
107.32,-0.00489122
107.325,-0.0048775
107.33,-0.00482466
107.335,-0.00472964
107.34,-0.00470463
107.345,-0.00474453
107.35,-0.004705
107.355,-0.00460152
107.36,-0.00453273
107.365,-0.00446754
107.37,-0.00437135
107.375,-0.00425649
107.38,-0.00416353
107.385,-0.00408881
107.39,-0.00400161
107.395,-0.00393677
107.4,-0.0038827
107.405,-0.00378047
107.41,-0.00364653
107.415,-0.00353865
107.42,-0.00344648
107.425,-0.00336153
107.43,-0.00328198
107.435,-0.00317688
107.44,-0.00305063
107.445,-0.00296301
107.45,-0.00292644
107.455,-0.00285349
107.46,-0.0027181
107.465,-0.00256381
107.47,-0.0024049
107.475,-0.00224887
107.48,-0.00208874
107.485,-0.00194055
107.49,-0.00181379
107.495,-0.0016933
107.5,-0.00156708
107.505,-0.00143961
107.51,-0.00130458
107.515,-0.00115599
107.52,-0.00102886
107.525,-8.89155E-4
107.53,-7.13527E-4
107.535,-5.55487E-4
107.54,-4.35157E-4
107.545,-3.22609E-4
107.55,-1.90334E-4
107.555,-3.04666E-5
107.56,1.18784E-4
107.565,2.48603E-4
107.57,3.95322E-4
107.575,5.43994E-4
107.58,6.60956E-4
107.585,7.49817E-4
107.59,8.85091E-4
107.595,0.0010418
107.6,0.00110981
107.605,0.00116751
107.61,0.00126934
107.615,0.00138874
107.62,0.00150771
107.625,0.00161823
107.63,0.00169716
107.635,0.00175168
107.64,0.00178658
107.645,0.00179021
107.65,0.001822
107.655,0.00186572
107.66,0.0018714
107.665,0.00186477
107.67,0.00188919
107.675,0.00192565
107.68,0.00194912
107.685,0.00193095
107.69,0.00190039
107.695,0.00188459
107.7,0.00184916
107.705,0.00178938
107.71,0.00176563
107.715,0.00179377
107.72,0.00178641
107.725,0.0017237
107.73,0.00168283
107.735,0.0016873
107.74,0.00169733
107.745,0.00170124
107.75,0.00172708
107.755,0.00173442
107.76,0.00167675
107.765,0.00166239
107.77,0.00174914
107.775,0.00181766
107.78,0.00181842
107.785,0.00182502
107.79,0.00184847
107.795,0.00185421
107.8,0.00185192
107.805,0.00189364
107.81,0.00199231
107.815,0.00207657
107.82,0.00209171
107.825,0.00207931
107.83,0.0021177
107.835,0.00222738
107.84,0.0023451
107.845,0.00237647
107.85,0.00233879
107.855,0.00237604
107.86,0.00249409
107.865,0.00256476
107.87,0.00258522
107.875,0.00261775
107.88,0.00264336
107.885,0.00264079
107.89,0.00261749
107.895,0.00259632
107.9,0.00263242
107.905,0.00269793
107.91,0.00276505
107.915,0.00280579
107.92,0.00283836
107.925,0.00288148
107.93,0.00291165
107.935,0.00294293
107.94,0.00299658
107.945,0.00305062
107.95,0.0030754
107.955,0.0031018
107.96,0.0031565
107.965,0.0032121
107.97,0.00323597
107.975,0.00326173
107.98,0.00330788
107.985,0.00333102
107.99,0.00332828
107.995,0.00334564
108.0,0.00335848
108.005,0.00332401
108.01,0.00328311
108.015,0.00328295
108.02,0.00331966
108.025,0.00334213
108.03,0.00332466
108.035,0.00326928
108.04,0.00319701
108.045,0.00312705
108.05,0.00306226
108.055,0.00299622
108.06,0.00293774
108.065,0.00290276
108.07,0.00287157
108.075,0.00283788
108.08,0.00279853
108.085,0.00276448
108.09,0.00271951
108.095,0.00265455
108.1,0.0025734
108.105,0.00249175
108.11,0.00245845
108.115,0.00241332
108.12,0.00233734
108.125,0.00228942
108.13,0.00225388
108.135,0.00220389
108.14,0.00215423
108.145,0.00208822
108.15,0.00204088
108.155,0.00203587
108.16,0.00204544
108.165,0.00203382
108.17,0.00201033
108.175,0.00204364
108.18,0.00210237
108.185,0.00214759
108.19,0.00219569
108.195,0.00224602
108.2,0.00226656
108.205,0.00225566
108.21,0.00225252
108.215,0.00228182
108.22,0.00230784
108.225,0.00229456
108.23,0.00225788
108.235,0.00225038
108.24,0.00224341
108.245,0.0022212
108.25,0.00220911
108.255,0.00220051
108.26,0.00216782
108.265,0.00212835
108.27,0.00208202
108.275,0.00202743
108.28,0.00199815
108.285,0.00199919
108.29,0.00200315
108.295,0.00199894
108.3,0.00198397
108.305,0.00194816
108.31,0.00191898
108.315,0.00192292
108.32,0.00196768
108.325,0.00201561
108.33,0.00200317
108.335,0.00197351
108.34,0.00199376
108.345,0.0020349
108.35,0.00206758
108.355,0.00207896
108.36,0.00207302
108.365,0.00206491
108.37,0.00206966
108.375,0.00209977
108.38,0.00212183
108.385,0.0021184
108.39,0.00209754
108.395,0.00207688
108.4,0.00212212
108.405,0.00220386
108.41,0.00223301
108.415,0.00222273
108.42,0.00223081
108.425,0.00222483
108.43,0.00220698
108.435,0.00223406
108.44,0.00229357
108.445,0.00232764
108.45,0.00235503
108.455,0.00239885
108.46,0.00242412
108.465,0.00240716
108.47,0.00236927
108.475,0.00237095
108.48,0.00239591
108.485,0.00239953
108.49,0.00238651
108.495,0.00237835
108.5,0.00236853
108.505,0.0023251
108.51,0.00225298
108.515,0.00218033
108.52,0.00212508
108.525,0.00209543
108.53,0.00204803
108.535,0.00195021
108.54,0.00184332
108.545,0.00174482
108.55,0.00168108
108.555,0.00168258
108.56,0.00166756
108.565,0.0015632
108.57,0.00143115
108.575,0.00137958
108.58,0.00138821
108.585,0.00136143
108.59,0.00128553
108.595,0.00121833
108.6,0.00118206
108.605,0.00112583
108.61,0.00107608
108.615,0.00106997
108.62,0.00107338
108.625,0.00104098
108.63,0.00101662
108.635,0.00104452
108.64,0.00107987
108.645,0.00106192
108.65,9.93627E-4
108.655,9.5193E-4
108.66,9.3177E-4
108.665,9.58644E-4
108.67,0.00100126
108.675,0.00101669
108.68,0.00104333
108.685,0.00110377
108.69,0.00117261
108.695,0.00123938
108.7,0.00133525
108.705,0.00144386
108.71,0.00149751
108.715,0.0015225
108.72,0.00156227
108.725,0.00160574
108.73,0.00167359
108.735,0.00175431
108.74,0.00181785
108.745,0.00186966
108.75,0.00191581
108.755,0.00194249
108.76,0.00197436
108.765,0.00202282
108.77,0.00203838
108.775,0.001997
108.78,0.00195769
108.785,0.00195438
108.79,0.00196149
108.795,0.00195837
108.8,0.00194259
108.805,0.00189727
108.81,0.00183619
108.815,0.00180576
108.82,0.00180933
108.825,0.00181357
108.83,0.00180896
108.835,0.0017929
108.84,0.00176635
108.845,0.00176095
108.85,0.00175967
108.855,0.00176907
108.86,0.00179295
108.865,0.00182629
108.87,0.00184441
108.875,0.00183874
108.88,0.00182878
108.885,0.00182499
108.89,0.00182375
108.895,0.00181964
108.9,0.00182336
108.905,0.00185179
108.91,0.00187486
108.915,0.00187109
108.92,0.00186732
108.925,0.00189552
108.93,0.0019124
108.935,0.00187735
108.94,0.00182994
108.945,0.00178469
108.95,0.00172423
108.955,0.00167138
108.96,0.00166953
108.965,0.00165891
108.97,0.00161225
108.975,0.00160486
108.98,0.0016238
108.985,0.00159234
108.99,0.00151396
108.995,0.00143823
109.0,0.00138591
109.005,0.00136774
109.01,0.00135298
109.015,0.00128965
109.02,0.00123284
109.025,0.00121992
109.03,0.00119279
109.035,0.00112584
109.04,0.00104999
109.045,0.00100292
109.05,0.00101767
109.055,0.00103158
109.06,9.69315E-4
109.065,9.12355E-4
109.07,9.47875E-4
109.075,0.00102317
109.08,0.00105896
109.085,0.00106725
109.09,0.00103992
109.095,9.92007E-4
109.1,9.91298E-4
109.105,0.00102163
109.11,0.00102793
109.115,0.00104199
109.12,0.00112416
109.125,0.00117135
109.13,0.00115346
109.135,0.00115866
109.14,0.00118716
109.145,0.00119424
109.15,0.00119053
109.155,0.00122467
109.16,0.00127516
109.165,0.00126898
109.17,0.00123084
109.175,0.0012268
109.18,0.00126622
109.185,0.00129494
109.19,0.00128044
109.195,0.00124366
109.2,0.00124725
109.205,0.00127383
109.21,0.00128758
109.215,0.00130895
109.22,0.00132079
109.225,0.001288
109.23,0.00126101
109.235,0.00128815
109.24,0.00132228
109.245,0.0013127
109.25,0.00126654
109.255,0.0012347
109.26,0.00124457
109.265,0.00127417
109.27,0.00127304
109.275,0.00127337
109.28,0.0012807
109.285,0.00125379
109.29,0.00122081
109.295,0.00120594
109.3,0.00117951
109.305,0.00116064
109.31,0.0011872
109.315,0.00120989
109.32,0.001161
109.325,0.00104857
109.33,9.51564E-4
109.335,8.84233E-4
109.34,8.00986E-4
109.345,7.0113E-4
109.35,6.18866E-4
109.355,5.93434E-4
109.36,5.62126E-4
109.365,5.1102E-4
109.37,4.67044E-4
109.375,4.42297E-4
109.38,3.96537E-4
109.385,3.08775E-4
109.39,2.45369E-4
109.395,2.09429E-4
109.4,1.58814E-4
109.405,9.00307E-5
109.41,3.20904E-5
109.415,1.29504E-5
109.42,2.0612E-5
109.425,2.5489E-5
109.43,2.34364E-5
109.435,1.2171E-5
109.44,-1.91756E-5
109.445,-5.36745E-5
109.45,-8.62659E-5
109.455,-1.1379E-4
109.46,-1.53318E-4
109.465,-2.15772E-4
109.47,-2.73831E-4
109.475,-3.03266E-4
109.48,-3.2649E-4
109.485,-3.55112E-4
109.49,-3.88527E-4
109.495,-4.26617E-4
109.5,-4.80893E-4
109.505,-5.03031E-4
109.51,-5.16456E-4
109.515,-5.69389E-4
109.52,-6.33721E-4
109.525,-6.65556E-4
109.53,-6.94423E-4
109.535,-7.52748E-4
109.54,-8.13189E-4
109.545,-8.42627E-4
109.55,-8.63921E-4
109.555,-8.90368E-4
109.56,-9.23772E-4
109.565,-9.5969E-4
109.57,-0.00103012
109.575,-0.00110697
109.58,-0.00114057
109.585,-0.0011651
109.59,-0.00122957
109.595,-0.00132973
109.6,-0.00143394
109.605,-0.00155303
109.61,-0.00166409
109.615,-0.00175441
109.62,-0.00184322
109.625,-0.00196373
109.63,-0.00207898
109.635,-0.00216882
109.64,-0.0022458
109.645,-0.00234164
109.65,-0.0024622
109.655,-0.00258599
109.66,-0.00270198
109.665,-0.00281699
109.67,-0.0029246
109.675,-0.0030181
109.68,-0.00313181
109.685,-0.00324101
109.69,-0.00333833
109.695,-0.00343882
109.7,-0.00351714
109.705,-0.00358469
109.71,-0.00369611
109.715,-0.00380243
